nohup: ignoring input
Query 1: s=2958907, t=1852691... Flow=22790000, Time=5084 ms
Iteration 5: init_hl=0.053 ms, bfs=69.201 ms, push_relabel=0.111 ms, remove_invalid=22.294 ms
Iteration 6: init_hl=0.055 ms, bfs=68.584 ms, push_relabel=0.243 ms, remove_invalid=21.456 ms
Iteration 7: init_hl=0.054 ms, bfs=69.021 ms, push_relabel=0.229 ms, remove_invalid=21.947 ms
Iteration 8: init_hl=0.054 ms, bfs=68.772 ms, push_relabel=0.218 ms, remove_invalid=21.643 ms
Iteration 9: init_hl=0.054 ms, bfs=69.441 ms, push_relabel=0.232 ms, remove_invalid=21.895 ms
Iteration 10: init_hl=0.053 ms, bfs=69.715 ms, push_relabel=0.223 ms, remove_invalid=21.559 ms
Iteration 11: init_hl=0.053 ms, bfs=69.490 ms, push_relabel=0.138 ms, remove_invalid=21.347 ms
Iteration 12: init_hl=0.054 ms, bfs=69.419 ms, push_relabel=0.220 ms, remove_invalid=21.850 ms
Iteration 13: init_hl=0.054 ms, bfs=68.774 ms, push_relabel=0.223 ms, remove_invalid=21.365 ms
Iteration 14: init_hl=0.054 ms, bfs=69.700 ms, push_relabel=0.224 ms, remove_invalid=21.447 ms
Iteration 15: init_hl=0.055 ms, bfs=68.542 ms, push_relabel=0.231 ms, remove_invalid=21.363 ms
Iteration 16: init_hl=0.054 ms, bfs=69.331 ms, push_relabel=0.224 ms, remove_invalid=22.152 ms
Iteration 17: init_hl=0.053 ms, bfs=69.102 ms, push_relabel=0.136 ms, remove_invalid=21.594 ms
Iteration 18: init_hl=0.054 ms, bfs=69.103 ms, push_relabel=0.111 ms, remove_invalid=21.194 ms
Iteration 19: init_hl=0.054 ms, bfs=69.340 ms, push_relabel=0.220 ms, remove_invalid=21.417 ms
Iteration 20: init_hl=0.054 ms, bfs=69.131 ms, push_relabel=0.231 ms, remove_invalid=21.763 ms
Iteration 21: init_hl=0.054 ms, bfs=68.949 ms, push_relabel=0.138 ms, remove_invalid=21.808 ms
Iteration 22: init_hl=0.053 ms, bfs=69.953 ms, push_relabel=0.117 ms, remove_invalid=21.548 ms
Iteration 23: init_hl=0.054 ms, bfs=69.128 ms, push_relabel=0.265 ms, remove_invalid=21.169 ms
Iteration 24: init_hl=0.054 ms, bfs=69.315 ms, push_relabel=0.139 ms, remove_invalid=21.984 ms
Iteration 25: init_hl=0.054 ms, bfs=68.714 ms, push_relabel=0.262 ms, remove_invalid=21.291 ms
Iteration 26: init_hl=0.053 ms, bfs=68.532 ms, push_relabel=0.682 ms, remove_invalid=21.454 ms
Iteration 27: init_hl=0.054 ms, bfs=69.248 ms, push_relabel=0.666 ms, remove_invalid=21.624 ms
Iteration 28: init_hl=0.053 ms, bfs=68.859 ms, push_relabel=0.076 ms, remove_invalid=22.005 ms
Iteration 29: init_hl=0.055 ms, bfs=68.837 ms, push_relabel=0.087 ms, remove_invalid=22.357 ms
Iteration 30: init_hl=0.056 ms, bfs=69.066 ms, push_relabel=0.996 ms, remove_invalid=22.029 ms
Iteration 31: init_hl=0.055 ms, bfs=68.715 ms, push_relabel=0.085 ms, remove_invalid=21.901 ms
Iteration 32: init_hl=0.055 ms, bfs=67.770 ms, push_relabel=0.999 ms, remove_invalid=21.465 ms
Iteration 33: init_hl=0.054 ms, bfs=68.166 ms, push_relabel=0.088 ms, remove_invalid=21.188 ms
Iteration 34: init_hl=0.055 ms, bfs=68.721 ms, push_relabel=1.059 ms, remove_invalid=22.038 ms
Iteration 35: init_hl=0.053 ms, bfs=68.269 ms, push_relabel=0.239 ms, remove_invalid=21.090 ms
Iteration 36: init_hl=0.053 ms, bfs=68.337 ms, push_relabel=1.184 ms, remove_invalid=22.171 ms
Iteration 37: init_hl=0.054 ms, bfs=67.278 ms, push_relabel=0.085 ms, remove_invalid=21.138 ms
Iteration 38: init_hl=0.054 ms, bfs=68.203 ms, push_relabel=1.055 ms, remove_invalid=22.036 ms
Iteration 39: init_hl=0.054 ms, bfs=68.203 ms, push_relabel=0.350 ms, remove_invalid=20.944 ms
Iteration 40: init_hl=0.053 ms, bfs=67.149 ms, push_relabel=0.922 ms,Flow=975027, Time=7972 ms
Query 16: s=3066203, t=2901855...  remove_invalid=21.606 ms
Iteration 41: init_hl=0.054 ms, bfs=68.456 ms, push_relabel=0.226 ms, remove_invalid=22.009 ms
Iteration 42: init_hl=0.054 ms, bfs=67.925 ms, push_relabel=1.052 ms, remove_invalid=20.896 ms
Iteration 43: init_hl=0.054 ms, bfs=68.050 ms, push_relabel=0.219 ms, remove_invalid=21.434 ms
Iteration 44: init_hl=0.054 ms, bfs=67.720 ms, push_relabel=1.217 ms, remove_invalid=21.424 ms
Iteration 45: init_hl=0.054 ms, bfs=68.217 ms, push_relabel=0.791 ms, remove_invalid=22.329 ms
Iteration 46: init_hl=0.053 ms, bfs=68.264 ms, push_relabel=0.087 ms, remove_invalid=21.538 ms
Iteration 47: init_hl=0.053 ms, bfs=67.549 ms, push_relabel=2.996 ms, remove_invalid=20.938 ms
Iteration 48: init_hl=0.055 ms, bfs=67.986 ms, push_relabel=0.791 ms, remove_invalid=21.726 ms
Iteration 49: init_hl=0.054 ms, bfs=68.330 ms, push_relabel=0.630 ms, remove_invalid=21.476 ms
Iteration 50: init_hl=0.054 ms, bfs=67.610 ms, push_relabel=2.930 ms, remove_invalid=22.000 ms
Iteration 51: init_hl=0.053 ms, bfs=67.543 ms, push_relabel=0.787 ms, remove_invalid=22.301 ms
Iteration 52: init_hl=0.055 ms, bfs=67.784 ms, push_relabel=0.627 ms, remove_invalid=21.853 ms
Iteration 53: init_hl=0.054 ms, bfs=68.284 ms, push_relabel=1.284 ms, remove_invalid=22.114 ms
Iteration 54: init_hl=0.054 ms, bfs=67.771 ms, push_relabel=0.782 ms, remove_invalid=21.203 ms
Iteration 55: init_hl=0.054 ms, bfs=67.505 ms, push_relabel=0.625 ms, remove_invalid=20.937 ms
Iteration 56: init_hl=0.054 ms, bfs=67.337 ms, push_relabel=0.964 ms, remove_invalid=21.645 ms
Iteration 57: init_hl=0.053 ms, bfs=67.397 ms, push_relabel=0.812 ms, remove_invalid=21.550 ms
Iteration 58: init_hl=0.055 ms, bfs=66.991 ms, push_relabel=1.203 ms, remove_invalid=21.715 ms
Iteration 59: init_hl=0.054 ms, bfs=66.808 ms, push_relabel=0.781 ms, remove_invalid=21.563 ms
Iteration 60: init_hl=0.054 ms, bfs=68.221 ms, push_relabel=0.656 ms, remove_invalid=21.244 ms
Iteration 61: init_hl=0.055 ms, bfs=67.264 ms, push_relabel=1.163 ms, remove_invalid=21.423 ms
Iteration 62: init_hl=0.054 ms, bfs=66.959 ms, push_relabel=1.278 ms, remove_invalid=21.843 ms
Iteration 63: init_hl=0.054 ms, bfs=67.094 ms, push_relabel=13.514 ms, remove_invalid=21.615 ms
Iteration 64: init_hl=0.054 ms, bfs=66.995 ms, push_relabel=13.241 ms, remove_invalid=21.399 ms
Iteration 65: init_hl=0.053 ms, bfs=66.170 ms, push_relabel=9.617 ms, remove_invalid=22.148 ms
Iteration 66: init_hl=0.055 ms, bfs=66.755 ms, push_relabel=13.008 ms, remove_invalid=21.651 ms
Iteration 67: init_hl=0.055 ms, bfs=65.820 ms, push_relabel=13.474 ms, remove_invalid=21.466 ms
Iteration 68: init_hl=0.054 ms, bfs=66.437 ms, push_relabel=12.990 ms, remove_invalid=21.892 ms
Iteration 69: init_hl=0.054 ms, bfs=70.018 ms, push_relabel=14.064 ms, remove_invalid=21.452 ms
Iteration 70: init_hl=0.053 ms, bfs=70.709 ms, push_relabel=0.546 ms, remove_invalid=21.332 ms
Iteration 71: init_hl=0.054 ms, bfs=70.773 ms, push_relabel=1.953 ms, remove_invalid=21.893 ms
Iteration 72: init_hl=0.054 ms, bfs=70.825 ms, push_relabel=0.485 ms, remove_invalid=21.427 ms
Iteration 73: init_hl=0.056 ms, bfs=71.024 ms, push_relabel=1.307 ms, remove_invalid=21.231 ms
Iteration 74: init_hl=0.054 ms, bfs=70.274 ms, push_relabel=0.655 ms, remove_invalid=21.539 ms
Iteration 75: init_hl=0.054 ms, bfs=70.834 ms, push_relabel=1.302 ms, remove_invalid=21.055 ms
Iteration 76: init_hl=0.054 ms, bfs=70.105 ms, push_relabel=0.135 ms, remove_invalid=21.714 ms
Iteration 77: init_hl=0.070 ms, bfs=70.366 ms, push_relabel=1.332 ms, remove_invalid=21.946 ms
Iteration 78: init_hl=0.055 ms, bfs=70.850 ms, push_relabel=0.348 ms, remove_invalid=21.846 ms
Iteration 79: init_hl=0.071 ms, bfs=70.023 ms, push_relabel=2.046 ms, remove_invalid=22.090 ms
Iteration 80: init_hl=0.054 ms, bfs=69.654 ms, push_relabel=0.227 ms, remove_invalid=21.625 ms
Iteration 81: init_hl=0.068 ms, bfs=70.164 ms, push_relabel=0.976 ms, remove_invalid=20.937 ms
Iteration 82: init_hl=0.054 ms, bfs=70.959 ms, push_relabel=0.083 ms, remove_invalid=22.113 ms
Iteration 83: init_hl=0.054 ms, bfs=69.697 ms, push_relabel=0.979 ms, remove_invalid=22.147 ms
Iteration 84: init_hl=0.055 ms, bfs=70.352 ms, push_relabel=1.253 ms, remove_invalid=21.337 ms
Iteration 85: init_hl=0.055 ms, bfs=0.087 ms, push_relabel=0.063 ms, remove_invalid=20.894 ms
[Init] kernel_1(init residual/excess)=36.409 ms, kernel_7(preflow)=0.036 ms
Iteration 0: init_hl=0.072 ms, bfs=70.859 ms, push_relabel=0.078 ms, remove_invalid=20.898 ms
Iteration 1: init_hl=0.054 ms, bfs=70.624 ms, push_relabel=0.075 ms, remove_invalid=21.599 ms
Iteration 2: init_hl=0.055 ms, bfs=71.364 ms, push_relabel=0.075 ms, remove_invalid=21.798 ms
Iteration 3: init_hl=0.054 ms, bfs=71.330 ms, push_relabel=0.073 ms, remove_invalid=20.931 ms
Iteration 4: init_hl=0.054 ms, bfs=71.013 ms, push_relabel=0.073 ms, remove_invalid=21.079 ms
Iteration 5: init_hl=0.054 ms, bfs=70.479 ms, push_relabel=0.074 ms, remove_invalid=21.644 ms
Iteration 6: init_hl=0.054 ms, bfs=70.611 ms, push_relabel=0.425 ms, remove_invalid=21.613 ms
Iteration 7: init_hl=0.054 ms, bfs=71.185 ms, push_relabel=0.492 ms, remove_invalid=21.951 ms
Iteration 8: init_hl=0.069 ms, bfs=70.548 ms, push_relabel=0.237 ms, remove_invalid=22.150 ms
Iteration 9: init_hl=0.055 ms, bfs=71.818 ms, push_relabel=0.422 ms, remove_invalid=21.366 ms
Iteration 10: init_hl=0.055 ms, bfs=71.243 ms, push_relabel=0.239 ms, remove_invalid=22.304 ms
Iteration 11: init_hl=0.054 ms, bfs=70.212 ms, push_relabel=0.242 ms, remove_invalid=21.468 ms
Iteration 12: init_hl=0.055 ms, bfs=70.511 ms, push_relabel=0.218 ms, remove_invalid=21.093 ms
Iteration 13: init_hl=0.057 ms, bfs=70.761 ms, push_relabel=0.394 ms, remove_invalid=21.576 ms
Iteration 14: init_hl=0.055 ms, bfs=71.239 ms, push_relabel=0.240 ms, remove_invalid=21.316 ms
Iteration 15: init_hl=0.055 ms, bfs=70.469 ms, push_relabel=0.379 ms, remove_invalid=21.136 ms
Iteration 16: init_hl=0.054 ms, bfs=71.032 ms, push_relabel=0.650 ms, remove_invalid=21.555 ms
Iteration 17: init_hl=0.054 ms, bfs=70.452 ms, push_relabel=0.696 ms, remove_invalid=21.558 ms
Iteration 18: init_hl=0.054 ms, bfs=71.267 ms, push_relabel=0.669 ms, remove_invalid=21.314 ms
Iteration 19: init_hl=0.055 ms, bfs=70.504 ms, push_relabel=0.219 ms, remove_invalid=21.720 ms
Iteration 20: init_hl=0.055 ms, bfs=70.646 ms, push_relabel=0.219 ms, remove_invalid=22.032 ms
Iteration 21: init_hl=0.055 ms, bfs=70.542 ms, push_relabel=0.127 ms, remove_invalid=21.319 ms
Iteration 22: init_hl=0.054 ms, bfs=70.495 ms, push_relabel=0.226 ms, remove_invalid=21.480 ms
Iteration 23: init_hl=0.054 ms, bfs=70.604 ms, push_relabel=0.218 ms, remove_invalid=21.643 ms
Iteration 24: init_hl=0.054 ms, bfs=71.500 ms, push_relabel=0.125 ms, remove_invalid=21.230 ms
Iteration 25: init_hl=0.054 ms, bfs=71.228 ms, push_relabel=0.130 ms, remove_invalid=21.733 ms
Iteration 26: init_hl=0.054 ms, bfs=67.454 ms, push_relabel=0.398 ms, remove_invalid=21.983 ms
Iteration 27: init_hl=0.054 ms, bfs=68.310 ms, push_relabel=0.130 ms, remove_invalid=21.742 ms
Iteration 28: init_hl=0.053 ms, bfs=68.182 ms, push_relabel=0.265 ms, remove_invalid=22.179 ms
Iteration 29: init_hl=0.054 ms, bfs=67.531 ms, push_relabel=0.267 ms, remove_invalid=21.589 ms
Iteration 30: init_hl=0.055 ms, bfs=68.665 ms, push_relabel=0.232 ms, remove_invalid=21.368 ms
Iteration 31: init_hl=0.054 ms, bfs=71.238 ms, push_relabel=0.219 ms, remove_invalid=21.445 ms
Iteration 32: init_hl=0.054 ms, bfs=71.230 ms, push_relabel=0.217 ms, remove_invalid=21.607 ms
Iteration 33: init_hl=0.056 ms, bfs=73.577 ms, push_relabel=0.125 ms, remove_invalid=22.088 ms
Iteration 34: init_hl=0.054 ms, bfs=73.620 ms, push_relabel=0.091 ms, remove_invalid=22.363 ms
Iteration 35: init_hl=0.054 ms, bfs=73.265 ms, push_relabel=0.214 ms, remove_invalid=21.248 ms
Iteration 36: init_hl=0.054 ms, bfs=74.066 ms, push_relabel=0.081 ms, remove_invalid=22.321 ms
Iteration 37: init_hl=0.053 ms, bfs=73.371 ms, push_relabel=1.338 ms, remove_invalid=21.136 ms
Iteration 38: init_hl=0.054 ms, bfs=73.628 ms, push_relabel=0.116 ms, remove_invalid=22.129 ms
Iteration 39: init_hl=0.054 ms, bfs=72.890 ms, push_relabel=1.363 ms, remove_invalid=20.910 ms
Iteration 40: init_hFlow=895539, Time=5462 ms
Query 17: s=3127610, t=3390426... Flow=9000000, Time=1855 ms
Query 18: s=3341209, t=2487837... l=0.054 ms, bfs=73.081 ms, push_relabel=0.144 ms, remove_invalid=21.465 ms
Iteration 41: init_hl=0.055 ms, bfs=73.341 ms, push_relabel=1.296 ms, remove_invalid=22.093 ms
Iteration 42: init_hl=0.054 ms, bfs=75.855 ms, push_relabel=0.401 ms, remove_invalid=21.959 ms
Iteration 43: init_hl=0.055 ms, bfs=74.622 ms, push_relabel=1.302 ms, remove_invalid=21.503 ms
Iteration 44: init_hl=0.054 ms, bfs=70.464 ms, push_relabel=0.688 ms, remove_invalid=21.957 ms
Iteration 45: init_hl=0.053 ms, bfs=70.212 ms, push_relabel=1.260 ms, remove_invalid=22.129 ms
Iteration 46: init_hl=0.054 ms, bfs=70.322 ms, push_relabel=0.679 ms, remove_invalid=22.050 ms
Iteration 47: init_hl=0.053 ms, bfs=71.117 ms, push_relabel=2.059 ms, remove_invalid=21.426 ms
Iteration 48: init_hl=0.055 ms, bfs=70.501 ms, push_relabel=0.689 ms, remove_invalid=21.237 ms
Iteration 49: init_hl=0.053 ms, bfs=69.605 ms, push_relabel=1.340 ms, remove_invalid=21.304 ms
Iteration 50: init_hl=0.054 ms, bfs=69.862 ms, push_relabel=0.481 ms, remove_invalid=21.850 ms
Iteration 51: init_hl=0.054 ms, bfs=70.182 ms, push_relabel=1.325 ms, remove_invalid=21.762 ms
Iteration 52: init_hl=0.054 ms, bfs=6.762 ms, push_relabel=0.047 ms, remove_invalid=21.982 ms
Iteration 53: init_hl=0.055 ms, bfs=6.753 ms, push_relabel=0.061 ms, remove_invalid=21.530 ms
Iteration 54: init_hl=0.056 ms, bfs=2.982 ms, push_relabel=0.046 ms, remove_invalid=22.128 ms
Iteration 55: init_hl=0.056 ms, bfs=2.998 ms, push_relabel=0.141 ms, remove_invalid=21.804 ms
Iteration 56: init_hl=0.057 ms, bfs=2.977 ms, push_relabel=0.077 ms, remove_invalid=21.301 ms
Iteration 57: init_hl=0.055 ms, bfs=2.989 ms, push_relabel=0.047 ms, remove_invalid=22.340 ms
Iteration 58: init_hl=0.055 ms, bfs=3.004 ms, push_relabel=0.047 ms, remove_invalid=21.542 ms
Iteration 59: init_hl=0.055 ms, bfs=2.992 ms, push_relabel=0.047 ms, remove_invalid=21.675 ms
Iteration 60: init_hl=0.056 ms, bfs=2.960 ms, push_relabel=0.045 ms, remove_invalid=22.122 ms
Iteration 61: init_hl=0.056 ms, bfs=3.001 ms, push_relabel=0.048 ms, remove_invalid=21.589 ms
Iteration 62: init_hl=0.055 ms, bfs=2.987 ms, push_relabel=0.062 ms, remove_invalid=21.274 ms
Iteration 63: init_hl=0.055 ms, bfs=2.970 ms, push_relabel=0.047 ms, remove_invalid=22.015 ms
Iteration 64: init_hl=0.055 ms, bfs=2.969 ms, push_relabel=0.046 ms, remove_invalid=21.930 ms
Iteration 65: init_hl=0.056 ms, bfs=2.981 ms, push_relabel=0.047 ms, remove_invalid=21.405 ms
Iteration 66: init_hl=0.055 ms, bfs=2.981 ms, push_relabel=0.045 ms, remove_invalid=21.826 ms
Iteration 67: init_hl=0.055 ms, bfs=2.990 ms, push_relabel=0.046 ms, remove_invalid=21.846 ms
Iteration 68: init_hl=0.055 ms, bfs=3.059 ms, push_relabel=0.070 ms, remove_invalid=21.443 ms
Iteration 69: init_hl=0.058 ms, bfs=2.967 ms, push_relabel=0.047 ms, remove_invalid=22.334 ms
Iteration 70: init_hl=0.055 ms, bfs=2.986 ms, push_relabel=0.047 ms, remove_invalid=21.463 ms
[Init] kernel_1(init residual/excess)=36.151 ms, kernel_7(preflow)=0.034 ms
Iteration 0: init_hl=0.072 ms, bfs=67.991 ms, push_relabel=0.085 ms, remove_invalid=21.332 ms
Iteration 1: init_hl=0.054 ms, bfs=68.475 ms, push_relabel=0.093 ms, remove_invalid=21.028 ms
Iteration 2: init_hl=0.053 ms, bfs=67.647 ms, push_relabel=0.077 ms, remove_invalid=21.321 ms
Iteration 3: init_hl=0.054 ms, bfs=68.677 ms, push_relabel=0.077 ms, remove_invalid=22.150 ms
Iteration 4: init_hl=0.054 ms, bfs=68.074 ms, push_relabel=0.073 ms, remove_invalid=22.307 ms
Iteration 5: init_hl=0.053 ms, bfs=67.954 ms, push_relabel=0.074 ms, remove_invalid=21.575 ms
Iteration 6: init_hl=0.054 ms, bfs=68.807 ms, push_relabel=0.118 ms, remove_invalid=22.044 ms
Iteration 7: init_hl=0.054 ms, bfs=67.912 ms, push_relabel=0.076 ms, remove_invalid=21.866 ms
Iteration 8: init_hl=0.054 ms, bfs=68.820 ms, push_relabel=0.073 ms, remove_invalid=21.556 ms
Iteration 9: init_hl=0.055 ms, bfs=67.930 ms, push_relabel=0.704 ms, remove_invalid=21.141 ms
Iteration 10: init_hl=0.053 ms, bfs=67.908 ms, push_relabel=0.073 ms, remove_invalid=21.806 ms
Iteration 11: init_hl=0.054 ms, bfs=67.480 ms, push_relabel=0.675 ms, remove_invalid=20.895 ms
Iteration 12: init_hl=0.054 ms, bfs=67.825 ms, push_relabel=0.097 ms, remove_invalid=20.903 ms
Iteration 13: init_hl=0.055 ms, bfs=67.842 ms, push_relabel=0.073 ms, remove_invalid=21.788 ms
Iteration 14: init_hl=0.054 ms, bfs=68.688 ms, push_relabel=0.095 ms, remove_invalid=21.426 ms
Iteration 15: init_hl=0.054 ms, bfs=67.920 ms, push_relabel=0.076 ms, remove_invalid=21.845 ms
Iteration 16: init_hl=0.054 ms, bfs=67.862 ms, push_relabel=0.080 ms, remove_invalid=21.660 ms
Iteration 17: init_hl=0.055 ms, bfs=68.559 ms, push_relabel=0.074 ms, remove_invalid=20.948 ms
Iteration 18: init_hl=0.190 ms, bfs=68.718 ms, push_relabel=0.108 ms, remove_invalid=21.317 ms
Iteration 19: init_hl=0.055 ms, bfs=0.082 ms, push_relabel=0.047 ms, remove_invalid=21.417 ms
[Init] kernel_1(init residual/excess)=35.944 ms, kernel_7(preflow)=0.050 ms
Iteration 0: init_hl=0.070 ms, bfs=80.979 ms, push_relabel=0.076 ms, remove_invalid=21.453 ms
Iteration 1: init_hl=0.055 ms, bfs=80.513 ms, push_relabel=0.074 ms, remove_invalid=21.607 ms
Iteration 2: init_hl=0.054 ms, bfs=78.972 ms, push_relabel=0.074 ms, remove_invalid=21.468 ms
Iteration 3: init_hl=0.054 ms, bfs=79.403 ms, push_relabel=0.073 ms, remove_invalid=20.904 ms
Iteration 4: init_hl=0.054 ms, bfs=80.733 ms, push_relabel=0.081 ms, remove_invalid=21.023 ms
Iteration 5: init_hl=0.055 ms, bfs=80.044 ms, push_relabel=0.087 ms, remove_invalid=22.035 ms
Iteration 6: init_hl=0.054 ms, bfs=79.601 ms, push_relabel=0.126 ms, remove_invalid=21.682 ms
Iteration 7: init_hl=0.055 ms, bfs=79.507 ms, push_relabel=0.718 ms, remove_invalid=21.815 ms
Iteration 8: init_hl=0.054 ms, bfs=80.329 ms, push_relabel=2.922 ms, remove_invalid=21.036 ms
Iteration 9: init_hl=0.055 ms, bfs=79.776 ms, push_relabel=0.090 ms, remove_invalid=21.644 ms
Iteration 10: init_hl=0.071 ms, bfs=79.006 ms, push_relabel=0.204 ms, remove_invalid=20.944 ms
Iteration 11: init_hl=0.054 ms, bfs=78.765 ms, push_relabel=0.691 ms, remove_invalid=21.594 ms
Iteration 12: init_hl=0.053 ms, bfs=78.400 ms, push_relabel=21.904 ms, remove_invalid=21.810 ms
Iteration 13: init_hl=0.053 ms, bfs=71.945 ms, push_relabel=16.560 ms, remove_invalid=20.944 ms
Iteration 14: init_hl=0.055 ms, bfs=68.870 ms, push_relabel=14.343 ms, remove_invalid=21.439 ms
Iteration 15: init_hl=0.055 ms, bfs=68.253 ms, push_relabel=1.546 ms, remove_invalid=22.008 ms
Iteration 16: init_hl=0.053 ms, bfs=68.482 ms, push_relabel=2.953 ms, remove_invalid=20.899 ms
Iteration 17: init_hl=0.055 ms, bfs=68.205 ms, push_relabel=2.977 ms, remove_invalid=21.958 ms
Iteration 18: init_hl=0.054 ms, bfs=67.375 ms, push_relabel=0.261 ms, remove_invalid=21.678 ms
Iteration 19: init_hl=0.054 ms, bfs=67.974 ms, push_relabel=0.127 ms, remove_invalid=21.054 ms
Iteration 20: init_hl=0.054 ms, bfs=68.520 ms, push_relabel=1.387 ms, remove_invalid=22.126 ms
Iteration 21: init_hl=0.054 ms, bfs=68.069 ms, push_relabel=0.197 ms, remove_invalid=21.782 ms
Iteration 22: init_hl=0.053 ms, bfs=68.379 ms, push_relabel=1.280 ms, remove_invalid=22.323 ms
Iteration 23: init_hl=0.053 ms, bfs=68.274 ms, push_relabel=0.366 ms, remove_invalid=22.030 ms
Iteration 24: init_hl=0.054 ms, bfs=68.286 ms, push_relabel=1.278 ms, remove_invalid=20.938 ms
Iteration 25: init_hl=0.053 ms, bfs=68.530 ms, push_relabel=0.100 ms, remove_invalid=21.148 ms
Iteration 26: init_hl=0.055 ms, bfs=67.903 ms, push_relabel=0.174 ms, remove_invalid=21.815 ms
Iteration 27: init_hl=0.055 ms, bfs=68.040 ms, push_relabel=0.681 ms, remove_invalid=21.698 ms
Iteration 28: init_hl=0.053 ms, bfs=67.777 ms, push_relabel=0.077 ms, remove_invalid=21.367 ms
Iteration 29: init_hl=0.055 ms, bfs=67.665 ms, push_relabel=0.082 ms, remove_invalid=21.719 ms
Iteration 30: init_hl=0.053 ms, bfs=67.659 ms, push_relabel=0.091 ms, remove_invalid=21.066 ms
Iteration 31: init_hl=0.053 ms, bfs=67.926 ms, push_relabel=0.090 ms, remove_invalid=21.438 ms
Iteration 32: init_hl=0.054 ms, bfs=67.854 ms, push_relabel=0.168 ms, remove_invalid=21.144 ms
Iteration 33: init_hl=0.053 ms, bfs=68.467 ms, push_relabel=0.077 ms, remove_invalid=20.938 ms
Iteration 34: init_hl=Flow=2762695, Time=3578 ms
Query 19: s=2299336, t=2637574... Flow=37000, Time=1020 ms
Query 20: s=3217543, t=3492344... Flow=1000038, Time=1640 ms
Query 21: s=3477637, t=3987492... Flow=54221, Time=1907 ms
Query 22: s=3050139, t=2404311... Flow=28490000, Time=1277 ms
Query 23: s=2185631, t=2976695... Flow=106487, Time=1375 ms
Query 24: s=3356012, t=1904486... 0.055 ms, bfs=67.991 ms, push_relabel=0.072 ms, remove_invalid=21.717 ms
Iteration 35: init_hl=0.054 ms, bfs=68.368 ms, push_relabel=0.073 ms, remove_invalid=21.892 ms
[Init] kernel_1(init residual/excess)=35.581 ms, kernel_7(preflow)=0.033 ms
Iteration 0: init_hl=0.071 ms, bfs=67.177 ms, push_relabel=0.077 ms, remove_invalid=21.468 ms
Iteration 1: init_hl=0.054 ms, bfs=65.379 ms, push_relabel=0.074 ms, remove_invalid=22.005 ms
Iteration 2: init_hl=0.054 ms, bfs=65.745 ms, push_relabel=0.072 ms, remove_invalid=20.895 ms
Iteration 3: init_hl=0.055 ms, bfs=65.597 ms, push_relabel=0.074 ms, remove_invalid=22.128 ms
Iteration 4: init_hl=0.056 ms, bfs=65.844 ms, push_relabel=1.658 ms, remove_invalid=21.685 ms
Iteration 5: init_hl=0.054 ms, bfs=65.275 ms, push_relabel=0.175 ms, remove_invalid=22.290 ms
Iteration 6: init_hl=0.054 ms, bfs=65.704 ms, push_relabel=1.609 ms, remove_invalid=21.050 ms
Iteration 7: init_hl=0.054 ms, bfs=65.140 ms, push_relabel=0.073 ms, remove_invalid=21.443 ms
Iteration 8: init_hl=0.055 ms, bfs=65.105 ms, push_relabel=1.663 ms, remove_invalid=21.194 ms
Iteration 9: init_hl=0.054 ms, bfs=65.877 ms, push_relabel=0.074 ms, remove_invalid=22.038 ms
Iteration 10: init_hl=0.054 ms, bfs=0.083 ms, push_relabel=0.047 ms, remove_invalid=21.340 ms
[Init] kernel_1(init residual/excess)=36.363 ms, kernel_7(preflow)=0.033 ms
Iteration 0: init_hl=0.071 ms, bfs=69.424 ms, push_relabel=0.077 ms, remove_invalid=21.593 ms
Iteration 1: init_hl=0.054 ms, bfs=68.746 ms, push_relabel=0.088 ms, remove_invalid=21.299 ms
Iteration 2: init_hl=0.054 ms, bfs=67.968 ms, push_relabel=0.083 ms, remove_invalid=21.691 ms
Iteration 3: init_hl=0.054 ms, bfs=69.119 ms, push_relabel=0.087 ms, remove_invalid=21.893 ms
Iteration 4: init_hl=0.054 ms, bfs=68.825 ms, push_relabel=0.072 ms, remove_invalid=21.306 ms
Iteration 5: init_hl=0.072 ms, bfs=68.305 ms, push_relabel=1.419 ms, remove_invalid=22.295 ms
Iteration 6: init_hl=0.054 ms, bfs=68.615 ms, push_relabel=0.120 ms, remove_invalid=21.080 ms
Iteration 7: init_hl=0.053 ms, bfs=68.554 ms, push_relabel=1.297 ms, remove_invalid=21.848 ms
Iteration 8: init_hl=0.053 ms, bfs=68.204 ms, push_relabel=0.074 ms, remove_invalid=21.249 ms
Iteration 9: init_hl=0.054 ms, bfs=66.001 ms, push_relabel=0.097 ms, remove_invalid=22.119 ms
Iteration 10: init_hl=0.054 ms, bfs=66.802 ms, push_relabel=0.095 ms, remove_invalid=22.010 ms
Iteration 11: init_hl=0.054 ms, bfs=65.522 ms, push_relabel=0.092 ms, remove_invalid=21.139 ms
Iteration 12: init_hl=0.054 ms, bfs=65.997 ms, push_relabel=0.093 ms, remove_invalid=21.971 ms
Iteration 13: init_hl=0.054 ms, bfs=66.806 ms, push_relabel=0.077 ms, remove_invalid=21.619 ms
Iteration 14: init_hl=0.054 ms, bfs=66.262 ms, push_relabel=0.074 ms, remove_invalid=20.934 ms
Iteration 15: init_hl=0.054 ms, bfs=65.963 ms, push_relabel=0.073 ms, remove_invalid=21.644 ms
